"subject_isolate","strain","consensus_ID","Con_ID","hits","query_clade","subject_clade"
"1B49","T21-1EX_CK","1_T21-1EX_CK","1",1,"T","O"
"1B49","T12-8","2_T12-8","2",1,"T","O"
"1B49","U217","6_U217","6",1,"St","O"
"1B49","Pg1213-2","1_Pg1213-2","1",1,"L2","O"
"1B49","SSFL02-2","13_SSFL02-2","13",1,"St","O"
"1B49","EtKY19","2_EtKY19","2",1,"Er","O"
"1B49","T12-8","8_T12-8","8",1,"T","O"
"1B49","SSFL02-2","4_SSFL02-2","4",1,"St","O"
"1B49","U234","1_U234","1",1,"L1","O"
"1B49","T5-3","9_T5-3","9",1,"T","O"
"1B49","IC17","2_IC17","2",1,"O","O"
"1B49","Pr88165","7_Pr88165","7",1,"P","O"
"1B49","T3-1","1_T3-1","1",1,"T","O"
"1B49","Pg1054x1x2","10_Pg1054x1x2","10",1,"St","O"
"1B49","T4-2","2_T4-2","2",1,"T","O"
"1B49","U107","4_U107","4",1,"O","O"
"1B49","Ce88443","2_Ce88443","2",1,"Ce","O"
"1B49","TF1-05","1_TF1-05","1",1,"L1","O"
"1B49","Pg1054","3_Pg1054","3",1,"St","O"
"1B49","SSTX-16-11","8_SSTX-16-11","8",1,"St","O"
"1B49","GG11","2_GG11","2",1,"L1","O"
"1B49","T25","1_T25","1",1,"T","O"
"1B49","1C17","3_1C17","3",1,"O","O"
"1B49","Ds555i","3_Ds555i","3",1,"L1","O"
"1B49","Wk3-1","5_Wk3-1","5",1,"L3","O"
"1B49","Bm88324","5_Bm88324","5",1,"B1","O"
"1B49","U237","1_U237","1",1,"Ec","O"
"1B49","T13-3EX","5_T13-3EX","5",1,"T","O"
"1B49","ATCC64557","1_ATCC64557","1",1,"L1","O"
"1B49","Wk3-1","7_Wk3-1","7",1,"L3","O"
"1B49","Lh8401","9_Lh8401","9",2,"Le","O"
"1B49","Wk3-1","3_Wk3-1","3",1,"L3","O"
"1B49","U168","2_U168","2",1,"Lu","O"
"1B49","U232","5_U232","5",1,"S","O"
"1B49","Bm88324","7_Bm88324","7",1,"B1","O"
"1B49","T4-2","8_T4-2","8",1,"T","O"
"1B49","ML33","6_ML33","6",1,"O","O"
"1B49","Br7","2_Br7","2",1,"T","O"
"1B49","Guy11","4_Guy11","4",1,"O","O"
"1B49","T4-2","4_T4-2","4",1,"T","O"
"1B49","U107","5_U107","5",1,"O","O"
"1B49","1A1","1_1A1","1",1,"O","O"
"1B49","Br7","1_Br7","1",1,"T","O"
"1B49","Mo","10_Mo","10",1,"O","O"
"1B49","U217","1_U217","1",1,"St","O"
"1B49","SSFL02-2","2_SSFL02-2","2",1,"St","O"
"1B49","1A1","4_1A1","4",1,"O","O"
"1B49","SSID116","5_SSID116","5",1,"O","O"
"1B49","T3-1","11_T3-1","11",1,"T","O"
"1B49","T3-1","9_T3-1","9",1,"T","O"
"1B49","Lh88405","3_Lh88405","3",1,"Le","O"
"1B49","MG04","5_MG04","5",1,"E2","O"
"1B49","T4-2","3_T4-2","3",1,"T","O"
"1B49","HO","1_HO","1",1,"L1","O"
"1B49","T50-3","2_T50-3","2",1,"T","O"
"1B49","T30-2","2_T30-2","2",1,"T","O"
"1B49","FPH","3_FPH","3",1,"H","O"
"1B49","Bd8401","10_Bd8401","10",1,"B2","O"
"1B49","TEF","7_TEF","7",1,"Er","O"
"1B49","GRF52","8_GRF52","8",1,"S","O"
"1B49","PH42","1_PH42","1",1,"E1","O"
"1B49","Bm88324","6_Bm88324","6",1,"B1","O"
"1B49","EtKY19","1_EtKY19","1",1,"Er","O"
"1B49","1A1","7_1A1","7",1,"O","O"
"1B49","FR13","2_FR13","2",1,"O","O"
"1B49","U232","4_U232","4",1,"S","O"
"1B49","JA178EX","7_JA178EX","7",1,"E3","O"
"1B49","FPH","4_FPH","4",1,"H","O"
"1B49","T4-2","9_T4-2","9",1,"T","O"
"1B49","ML33","1_ML33","1",1,"O","O"
"1B49","Arcadia","1_Arcadia","1",1,"S","O"
"1B49","WB169","1_WB169","1",1,"T","O"
"1B49","Pr8202","1_Pr8202","1",1,"P","O"
"1B49","SSID116","1_SSID116","1",1,"O","O"
"1B49","FR13","8_FR13","8",1,"O","O"
"1B49","T13-3EX","3_T13-3EX","3",1,"T","O"
"1B49","Lc8401","4_Lc8401","4",1,"Ec","O"
"1B49","JA1EX","3_JA1EX","3",1,"Pu","O"
"1B49","JA112EX","2_JA112EX","2",1,"B3","O"
"1B49","T3-1","7_T3-1","7",1,"T","O"
"1B49","TEF","3_TEF","3",1,"Er","O"
"1B49","U217","10_U217","10",1,"St","O"
"1B49","Lh8401","6_Lh8401","6",1,"Le","O"
"1B49","Ds555i","1_Ds555i","1",1,"L1","O"
"1B49","U232","2_U232","2",1,"S","O"
"1B49","IE1K","2_IE1K","2",1,"O","O"
"1B49","T13-3EX","6_T13-3EX","6",1,"T","O"
"1B49","Br35","3_Br35","3",1,"B3","O"
"1B49","Guy11","3_Guy11","3",1,"O","O"
"1B49","CD88215","6_CD88215","6",1,"C1","O"
"1B49","Lc8401","8_Lc8401","8",1,"Ec","O"
"1B49","1A1","3_1A1","3",1,"O","O"
"1B49","STAG-MS","2_STAG-MS","2",1,"St","O"
"1B49","TEF","2_TEF","2",1,"Er","O"
"1B49","Ds555i","2_Ds555i","2",1,"L1","O"
"1B49","T30-2","6_T30-2","6",1,"T","O"
"1B49","Ei8303","1_Ei8303","1",1,"E1","O"
"1B49","Pr88165","2_Pr88165","2",1,"P","O"
"1B49","T3-1","4_T3-1","4",1,"T","O"
"1B49","Lc8401","2_Lc8401","2",1,"Ec","O"
"1B49","ML33","5_ML33","5",1,"O","O"
"1B49","T5-3","13_T5-3","13",1,"T","O"
"1B49","Br80","2_Br80","2",1,"T","O"
"1B49","Ecrus326","3_Ecrus326","3",1,"L1","O"
"1B49","Lc8401","1_Lc8401","1",1,"Ec","O"
"1B49","U198","1_U198","1",1,"O","O"
"1B49","Ei88365","2_Ei88365","2",1,"E1","O"
"1B49","Bm8309","5_Bm8309","5",1,"B1","O"
"1B49","U198","3_U198","3",1,"O","O"
"1B49","T12-8","10_T12-8","10",1,"T","O"
"1B49","SSID116","2_SSID116","2",1,"O","O"
"1B49","SSTX-16-11","5_SSTX-16-11","5",1,"St","O"
"1B49","TEF","4_TEF","4",1,"Er","O"
"1B49","SSFL02-2","11_SSFL02-2","11",1,"St","O"
"1B49","Mo","3_Mo","3",1,"O","O"
"1B49","Pg1054x1x2","5_Pg1054x1x2","5",1,"St","O"
"1B49","T12-8","5_T12-8","5",1,"T","O"
"1B49","E-3-S7","2_E-3-S7","2",1,"E2","O"
"1B49","T5-3","3_T5-3","3",1,"T","O"
"1B49","AR4","3_AR4","3",1,"Er","O"
"1B49","T5-3","12_T5-3","12",1,"T","O"
"1B49","TEF","1_TEF","1",1,"Er","O"
"1B49","T5-3","2_T5-3","2",1,"T","O"
"1B49","1C17","1_1C17","1",1,"O","O"
"1B49","Br80","1_Br80","1",1,"T","O"
"1B49","T30-2","1_T30-2","1",1,"T","O"
"1B49","SSTX-16-11","1_SSTX-16-11","1",1,"St","O"
"1B49","SSFL14-3","3_SSFL14-3","3",1,"St","O"
"1B49","U168","3_U168","3",1,"Lu","O"
"1B49","Pd88413","4_Pd88413","4",1,"Ec","O"
"1B49","Ei8927","1_Ei8927","1",1,"E1","O"
"1B49","Lh8401","7_Lh8401","7",1,"Le","O"
"1B49","SSTX-16-11","9_SSTX-16-11","9",1,"St","O"
"1B49","Bm8309","7_Bm8309","7",1,"B1","O"
"1B49","SSFL02-2","12_SSFL02-2","12",1,"St","O"
"1B49","Ds363","5_Ds363","5",1,"Ec","O"
"1B49","DSLiz","2_DSLiz","2",1,"Pg","O"
"1B49","Pg1204","2_Pg1204","2",1,"St","O"
"1B49","T30-2","5_T30-2","5",1,"T","O"
"1B49","Lh8401","5_Lh8401","5",1,"Le","O"
"1B49","Arcadia","2_Arcadia","2",1,"S","O"
"1B49","IE1K","6_IE1K","6",1,"O","O"
"1B49","T5-3","6_T5-3","6",1,"T","O"
"1B49","SSTX-16-11","2_SSTX-16-11","2",1,"St","O"
"1B49","Pg1054x1x2","6_Pg1054x1x2","6",1,"St","O"
"1B49","MG04","3_MG04","3",1,"E2","O"
"1B49","IE1K","4_IE1K","4",1,"O","O"
"1B49","SSTX-16-11","6_SSTX-16-11","6",1,"St","O"
"1B49","SSFL14-3","1_SSFL14-3","1",1,"St","O"
"1B49","Mo","4_Mo","4",1,"O","O"
"1B49","U234","2_U234","2",1,"L1","O"
"1B49","IE1K","5_IE1K","5",1,"O","O"
"1B49","P1L1-2","1_P1L1-2","1",1,"L1","O"
"1B49","Arcadia","4_Arcadia","4",1,"S","O"
"1B49","Pg1054x1x2","8_Pg1054x1x2","8",1,"St","O"
"1B49","Po221","1_Po221","1",1,"L1","O"
"1B49","FR13","9_FR13","9",1,"O","O"
"1B49","P1L1-2","2_P1L1-2","2",1,"L1","O"
"1B49","Pg1054","6_Pg1054","6",1,"St","O"
"1B49","Guy11","1_Guy11","1",1,"O","O"
"1B49","Lh8401","2_Lh8401","2",1,"Le","O"
"1B49","SSFL02-2","10_SSFL02-2","10",1,"St","O"
"1B49","Bm8309","6_Bm8309","6",1,"B1","O"
"1B49","Bm8309","3_Bm8309","3",1,"B1","O"
"1B49","T21-1EX_CK","6_T21-1EX_CK","6",1,"T","O"
"1B49","P29","1_P29","1",1,"T","O"
"1B49","CD88215","3_CD88215","3",1,"C1","O"
"1B49","T12-8","11_T12-8","11",1,"T","O"
"1B49","T5-3","1_T5-3","1",1,"T","O"
"1B49","P1L1-2","3_P1L1-2","3",1,"L1","O"
"1B49","U217","4_U217","4",1,"St","O"
"1B49","T4-2","1_T4-2","1",1,"T","O"
"1B49","Ei88365","1_Ei88365","1",1,"E1","O"
"1B49","T12-8","12_T12-8","12",1,"T","O"
"1B49","T3-1","6_T3-1","6",1,"T","O"
"1B49","U237","3_U237","3",1,"Ec","O"
"1B49","FR13","4_FR13","4",1,"O","O"
"1B49","SSFL02-2","1_SSFL02-2","1",1,"St","O"
"1B49","Mo","8_Mo","8",1,"O","O"
"1B49","JA1EX","2_JA1EX","2",1,"Pu","O"
"1B49","Pd88413","6_Pd88413","6",1,"Ec","O"
"1B49","Wk3-1","8_Wk3-1","8",1,"L3","O"
"1B49","Pr8202","5_Pr8202","5",1,"P","O"
"1B49","JA115EX","1_JA115EX","1",1,"Pu","O"
"1B49","T3-1","3_T3-1","3",1,"T","O"
"1B49","Pg1213-2","5_Pg1213-2","5",1,"L2","O"
"1B49","Mo","11_Mo","11",1,"O","O"
"1B49","IE1K","1_IE1K","1",1,"O","O"
"1B49","Lc8401","6_Lc8401","6",1,"Ec","O"
"1B49","T12-8","1_T12-8","1",1,"T","O"
"1B49","U217","3_U217","3",1,"St","O"
"1B49","E-3-S7","4_E-3-S7","4",1,"E2","O"
"1B49","1C17","2_1C17","2",1,"O","O"
"1B49","WB169","2_WB169","2",1,"T","O"
"1B49","Lh8401","4_Lh8401","4",1,"Le","O"
"1B49","Pg1204","1_Pg1204","1",1,"St","O"
"1B49","SSTX-16-11","7_SSTX-16-11","7",1,"St","O"
"1B49","Bm88324","1_Bm88324","1",1,"B1","O"
"1B49","G17","1_G17","1",1,"Er","O"
"1B49","Pd88413","2_Pd88413","2",1,"Ec","O"
"1B49","Pd88413","5_Pd88413","5",1,"Ec","O"
"1B49","Pg1213-2","6_Pg1213-2","6",1,"L2","O"
"1B49","DSLiz","10_DSLiz","10",1,"Pg","O"
"1B49","lib2-Py5020","1_lib2-Py5020","1",1,"T","O"
"1B49","SSTX-16-11","11_SSTX-16-11","11",1,"St","O"
"1B49","U167","5_U167","5",1,"Pg","O"
"1B49","WB032i","1_WB032i","1",1,"T","O"
"1B49","E-3-S7","3_E-3-S7","3",1,"E2","O"
"1B49","Pg1054","2_Pg1054","2",1,"St","O"
"1B49","TEF","6_TEF","6",1,"Er","O"
"1B49","JA178EX","8_JA178EX","8",1,"E3","O"
"1B49","1A1","9_1A1","9",1,"O","O"
"1B49","Guy11","5_Guy11","5",1,"O","O"
"1B49","Bm8309","4_Bm8309","4",1,"B1","O"
"1B49","Pg1054x1x2","3_Pg1054x1x2","3",1,"St","O"
"1B49","U232","1_U232","1",1,"S","O"
"1B49","FR13","6_FR13","6",1,"O","O"
"1B49","Mo","2_Mo","2",1,"O","O"
"1B49","JA23EX","1_JA23EX","1",1,"E1","O"
"1B49","Pg1054x1x2","1_Pg1054x1x2","1",1,"St","O"
"1B49","BD-KUS","1_BD-KUS","1",1,"T","O"
"1B49","Pr88165","4_Pr88165","4",1,"P","O"
"1B49","Ds555i","5_Ds555i","5",1,"L1","O"
"1B49","JA49EX","1_JA49EX","1",1,"B4","O"
"1B49","Bd8401","7_Bd8401","7",1,"B2","O"
"1B49","IE1K","3_IE1K","3",1,"O","O"
"1B49","1A1","5_1A1","5",1,"O","O"
"1B49","JA159EX","1_JA159EX","1",1,"C2","O"
"1B49","Guy11","8_Guy11","8",1,"O","O"
"1B49","JA178EX","4_JA178EX","4",1,"E3","O"
"1B49","CD88215","1_CD88215","1",1,"C1","O"
"1B49","Pg1213-2","4_Pg1213-2","4",1,"L2","O"
"1B49","U217","5_U217","5",1,"St","O"
"1B49","Ds555i","6_Ds555i","6",1,"L1","O"
"1B49","T4-2","6_T4-2","6",1,"T","O"
"1B49","T3-1","8_T3-1","8",1,"T","O"
"1B49","IB33","3_IB33","3",1,"O","O"
"1B49","SSFL02-2","9_SSFL02-2","9",1,"St","O"
"1B49","SSFL14-3","5_SSFL14-3","5",1,"St","O"
"1B49","As345","2_As345","2",1,"L1","O"
"1B49","T21-1EX_CK","7_T21-1EX_CK","7",1,"T","O"
"1B49","U233","3_U233","3",1,"St","O"
"1B49","U217","2_U217","2",1,"St","O"
"1B49","Mo","1_Mo","1",1,"O","O"
"1B49","HO","2_HO","2",1,"L1","O"
"1B49","U232","3_U232","3",1,"S","O"
"1B49","Ds363","6_Ds363","6",1,"Ec","O"
"1B49","JA178EX","5_JA178EX","5",1,"E3","O"
"1B49","JA178EX","6_JA178EX","6",1,"E3","O"
"1B49","U75","7_U75","7",1,"O","O"
"1B49","IE1K","7_IE1K","7",1,"O","O"
"1B49","1A1","8_1A1","8",1,"O","O"
"1B49","IB49","2_IB49","2",1,"O","O"
"1B49","Cd88217","3_Cd88217","3",1,"C1","O"
"1B49","PL2-1","3_PL2-1","3",1,"L1","O"
"1B49","IB49","1_IB49","1",1,"O","O"
"1B49","Pr88165","1_Pr88165","1",1,"P","O"
"1B49","SSFL14-3","8_SSFL14-3","8",1,"St","O"
"1B49","Pr88165","6_Pr88165","6",1,"P","O"
"1B49","Pg1054","1_Pg1054","1",1,"St","O"
"1B49","T3-1","5_T3-1","5",1,"T","O"
"1B49","Mo","7_Mo","7",1,"O","O"
"1B49","T12-8","9_T12-8","9",1,"T","O"
"1B49","T12-8","3_T12-8","3",1,"T","O"
"1B49","U75","1_U75","1",1,"O","O"
"1B49","U233","2_U233","2",1,"St","O"
"1B49","Bd8401","8_Bd8401","8",1,"B2","O"
"1B49","FR13","1_FR13","1",1,"O","O"
"1B49","Guy11","2_Guy11","2",1,"O","O"
"1B49","PL2-1","1_PL2-1","1",1,"L1","O"
"1B49","SSID116","6_SSID116","6",1,"O","O"
"1B49","SSFL02-2","7_SSFL02-2","7",1,"St","O"
"1B49","U237","4_U237","4",1,"Ec","O"
"1B49","Bd8401","3_Bd8401","3",1,"B2","O"
"1B49","JA92EX","1_JA92EX","1",1,"B4","O"
"1B49","Wk3-1","9_Wk3-1","9",1,"L3","O"
"1B49","IB33","1_IB33","1",1,"O","O"
"1B49","Arcadia","6_Arcadia","6",1,"S","O"
"1B49","IC17","3_IC17","3",1,"O","O"
"1B49","Pr8202","3_Pr8202","3",1,"P","O"
"1B49","IB49","4_IB49","4",1,"O","O"
"1B49","Lc8401","7_Lc8401","7",1,"Ec","O"
"1B49","T5-3","7_T5-3","7",1,"T","O"
"1B49","IB33","4_IB33","4",1,"O","O"
"1B49","Pg1054","4_Pg1054","4",1,"St","O"
"1B49","PgKY","1_PgKY","1",1,"L1","O"
"1B49","MLF36","3_MLF36","3",1,"Pp","O"
"1B49","LibP29_S2_L","1_LibP29_S2_L","1",1,"T","O"
"1B49","JA178EX","1_JA178EX","1",1,"E3","O"
"1B49","IC17","1_IC17","1",1,"O","O"
"1B49","Arcadia","7_Arcadia","7",1,"S","O"
"1B49","IB49","7_IB49","7",1,"O","O"
"1B49","T12-8","7_T12-8","7",1,"T","O"
"1B49","Lh8401","1_Lh8401","1",1,"Le","O"
"1B49","Guy11","6_Guy11","6",1,"O","O"
"1B49","PgKY","3_PgKY","3",1,"L1","O"
"1B49","AR4","2_AR4","2",1,"Er","O"
"1B49","Ds363","11_Ds363","11",1,"Ec","O"
"1B49","Ds363","10_Ds363","10",1,"Ec","O"
"1B49","Ds363","3_Ds363","3",1,"Ec","O"
"1B49","T21-1EX_CK","2_T21-1EX_CK","2",1,"T","O"
"1C17","STAG-MS","1_STAG-MS","1",1,"St","O"
"1C17","CD88215","5_CD88215","5",1,"C1","O"
"1C17","Ds555i","1_Ds555i","1",1,"L1","O"
"1C17","U232","4_U232","4",1,"S","O"
"1C17","Arcadia","4_Arcadia","4",1,"S","O"
"1C17","SSFL02-2","13_SSFL02-2","13",1,"St","O"
"1C17","Br7","1_Br7","1",1,"T","O"
"1C17","T4-2","9_T4-2","9",1,"T","O"
"1C17","T12-8","8_T12-8","8",1,"T","O"
"1C17","Bm88324","7_Bm88324","7",1,"B1","O"
"1C17","SSFL02-2","11_SSFL02-2","11",1,"St","O"
"1C17","Pr88165","4_Pr88165","4",1,"P","O"
"1C17","TEF","4_TEF","4",1,"Er","O"
"1C17","CD88215","4_CD88215","4",1,"C1","O"
"1C17","SSFL14-3","2_SSFL14-3","2",1,"St","O"
"1C17","GG11","1_GG11","1",1,"L1","O"
"1C17","U107","4_U107","4",1,"O","O"
"1C17","T21-1EX_CK","2_T21-1EX_CK","2",1,"T","O"
"1C17","U232","5_U232","5",1,"S","O"
"1C17","IC17","2_IC17","2",1,"O","O"
"1C17","Pg1204","1_Pg1204","1",1,"St","O"
"1C17","IE1K","6_IE1K","6",1,"O","O"
"1C17","U217","10_U217","10",1,"St","O"
"1C17","Br35","2_Br35","2",1,"B3","O"
"1C17","T12-8","10_T12-8","10",1,"T","O"
"1C17","P1L1-2","2_P1L1-2","2",1,"L1","O"
"1C17","Arcadia","7_Arcadia","7",1,"S","O"
"1C17","Mo","8_Mo","8",1,"O","O"
"1C17","U75","5_U75","5",1,"O","O"
"1C17","IE1K","1_IE1K","1",1,"O","O"
"1C17","Bd8401","2_Bd8401","2",1,"B2","O"
"1C17","Br35","3_Br35","3",1,"B3","O"
"1C17","1A1","3_1A1","3",1,"O","O"
"1C17","Ecrus326","3_Ecrus326","3",1,"L1","O"
"1C17","T4-2","4_T4-2","4",1,"T","O"
"1C17","PH42","1_PH42","1",1,"E1","O"
"1C17","TF1-05","1_TF1-05","1",1,"L1","O"
"1C17","GRF52","6_GRF52","6",1,"S","O"
"1C17","Mo","1_Mo","1",1,"O","O"
"1C17","IB33","2_IB33","2",1,"O","O"
"1C17","Arcadia","3_Arcadia","3",1,"S","O"
"1C17","P1L1-2","1_P1L1-2","1",1,"L1","O"
"1C17","Pg1054","6_Pg1054","6",1,"St","O"
"1C17","T12-8","2_T12-8","2",1,"T","O"
"1C17","Pg1213-2","4_Pg1213-2","4",1,"L2","O"
"1C17","SSTX-16-11","6_SSTX-16-11","6",1,"St","O"
"1C17","HO","3_HO","3",1,"L1","O"
"1C17","Pg1054x1x2","7_Pg1054x1x2","7",1,"St","O"
"1C17","1A1","2_1A1","2",1,"O","O"
"1C17","U237","1_U237","1",1,"Ec","O"
"1C17","Pg1213-2","1_Pg1213-2","1",1,"L2","O"
"1C17","Mo","5_Mo","5",1,"O","O"
"1C17","SSTX-16-11","11_SSTX-16-11","11",1,"St","O"
"1C17","T3-1","8_T3-1","8",1,"T","O"
"1C17","Lh8401","7_Lh8401","7",1,"Le","O"
"1C17","T4-2","7_T4-2","7",1,"T","O"
"1C17","MG04","4_MG04","4",1,"E2","O"
"1C17","SSFL02-2","6_SSFL02-2","6",1,"St","O"
"1C17","JA159EX","1_JA159EX","1",1,"C2","O"
"1C17","Wk3-1","1_Wk3-1","1",1,"L3","O"
"1C17","Ds363","5_Ds363","5",1,"Ec","O"
"1C17","Bd8401","9_Bd8401","9",1,"B2","O"
"1C17","Bm8309","4_Bm8309","4",1,"B1","O"
"1C17","FHEX2","2_FHEX2","2",1,"L1","O"
"1C17","Wk3-1","8_Wk3-1","8",1,"L3","O"
"1C17","Pg1054x1x2","5_Pg1054x1x2","5",1,"St","O"
"1C17","1C17","4_1C17","4",1,"O","O"
"1C17","GG11","2_GG11","2",1,"L1","O"
"1C17","T12-8","3_T12-8","3",1,"T","O"
"1C17","Pg1054x1x2","1_Pg1054x1x2","1",1,"St","O"
"1C17","U233","3_U233","3",1,"St","O"
"1C17","JA178EX","7_JA178EX","7",1,"E3","O"
"1C17","T30-2","6_T30-2","6",1,"T","O"
"1C17","Bd8401","7_Bd8401","7",1,"B2","O"
"1C17","Lh8401","10_Lh8401","10",1,"Le","O"
"1C17","PgKY","2_PgKY","2",1,"L1","O"
"1C17","As345","2_As345","2",1,"L1","O"
"1C17","1B49","4_1B49","4",1,"O","O"
"1C17","U235","2_U235","2",1,"L1","O"
"1C17","U234","2_U234","2",1,"L1","O"
"1C17","T13-3EX","3_T13-3EX","3",1,"T","O"
"1C17","U217","2_U217","2",1,"St","O"
"1C17","1C17","2_1C17","2",1,"O","O"
"1C17","T12-8","4_T12-8","4",1,"T","O"
"1C17","Pg1213-2","6_Pg1213-2","6",1,"L2","O"
"1C17","U168","3_U168","3",1,"Lu","O"
"1C17","U198","1_U198","1",1,"O","O"
"1C17","lib2-Py5020","1_lib2-Py5020","1",1,"T","O"
"1C17","T3-1","5_T3-1","5",1,"T","O"
"1C17","Pg1054x1x2","2_Pg1054x1x2","2",1,"St","O"
"1C17","T3-1","1_T3-1","1",1,"T","O"
"1C17","SSFL02-2","2_SSFL02-2","2",1,"St","O"
"1C17","Cd88217","1_Cd88217","1",1,"C1","O"
"1C17","T3-1","10_T3-1","10",1,"T","O"
"1C17","T5-3","2_T5-3","2",1,"T","O"
"1C17","T30-2","5_T30-2","5",1,"T","O"
"1C17","U107","5_U107","5",1,"O","O"
"1C17","Guy11","2_Guy11","2",1,"O","O"
"1C17","SSTX-16-11","7_SSTX-16-11","7",1,"St","O"
"1C17","U168","2_U168","2",1,"Lu","O"
"1C17","T-8","1_T-8","1",1,"T","O"
"1C17","PgKY","1_PgKY","1",1,"L1","O"
"1C17","ATCC64557","1_ATCC64557","1",1,"L1","O"
"1C17","Pd88413","3_Pd88413","3",1,"Ec","O"
"1C17","MG04","3_MG04","3",1,"E2","O"
"1C17","DSLiz","10_DSLiz","10",1,"Pg","O"
"1C17","SSID116","4_SSID116","4",1,"O","O"
"1C17","Mo","4_Mo","4",1,"O","O"
"1C17","U217","7_U217","7",1,"St","O"
"1C17","TEF","5_TEF","5",1,"Er","O"
"1C17","Guy11","4_Guy11","4",1,"O","O"
"1C17","Ds363","11_Ds363","11",1,"Ec","O"
"1C17","Pg1213-2","5_Pg1213-2","5",1,"L2","O"
"1C17","Br80","2_Br80","2",1,"T","O"
"1C17","Pg1054","4_Pg1054","4",1,"St","O"
"1C17","SSFL02-2","7_SSFL02-2","7",1,"St","O"
"1C17","T50-3","2_T50-3","2",1,"T","O"
"1C17","IB49","5_IB49","5",1,"O","O"
"1C17","SSID116","2_SSID116","2",1,"O","O"
"1C17","ML33","1_ML33","1",1,"O","O"
"1C17","P1L1-2","3_P1L1-2","3",1,"L1","O"
"1C17","Ei8303","1_Ei8303","1",1,"E1","O"
"1C17","U217","1_U217","1",1,"St","O"
"1C17","MG04","1_MG04","1",1,"E2","O"
"1C17","Pr8202","3_Pr8202","3",1,"P","O"
"1C17","IB33","3_IB33","3",1,"O","O"
"1C17","T4-2","3_T4-2","3",1,"T","O"
"1C17","JA23EX","1_JA23EX","1",1,"E1","O"
"1C17","Br35","1_Br35","1",1,"B3","O"
"1C17","Lh8401","9_Lh8401","9",2,"Le","O"
"1C17","T3-1","7_T3-1","7",1,"T","O"
"1C17","ML33","4_ML33","4",1,"O","O"
"1C17","TF05-1","1_TF05-1","1",1,"L1","O"
"1C17","Pg1213-2","3_Pg1213-2","3",1,"L2","O"
"1C17","T4-2","2_T4-2","2",1,"T","O"
"1C17","Arcadia","2_Arcadia","2",1,"S","O"
"1C17","T4-2","1_T4-2","1",1,"T","O"
"1C17","IC17","3_IC17","3",1,"O","O"
"1C17","IE1K","2_IE1K","2",1,"O","O"
"1C17","SSFL14-3","1_SSFL14-3","1",1,"St","O"
"1C17","IE1K","5_IE1K","5",1,"O","O"
"1C17","Bm8309","3_Bm8309","3",1,"B1","O"
"1C17","SSID116","1_SSID116","1",1,"O","O"
"1C17","U233","2_U233","2",1,"St","O"
"1C17","IB49","7_IB49","7",1,"O","O"
"1C17","U234","1_U234","1",1,"L1","O"
"1C17","CD88215","6_CD88215","6",1,"C1","O"
"1C17","Ds555i","2_Ds555i","2",1,"L1","O"
"1C17","Lc8401","6_Lc8401","6",1,"Ec","O"
"1C17","Pr8202","1_Pr8202","1",1,"P","O"
"1C17","T12-8","11_T12-8","11",1,"T","O"
"1C17","Bm8309","6_Bm8309","6",1,"B1","O"
"1C17","Bm88324","8_Bm88324","8",1,"B1","O"
"1C17","E-3-S7","1_E-3-S7","1",1,"E2","O"
"1C17","Pr88165","5_Pr88165","5",1,"P","O"
"1C17","SSTX-16-11","9_SSTX-16-11","9",1,"St","O"
"1C17","T5-3","6_T5-3","6",1,"T","O"
"1C17","T30-2","2_T30-2","2",1,"T","O"
"1C17","T3-1","2_T3-1","2",1,"T","O"
"1C17","GRF52","8_GRF52","8",1,"S","O"
"1C17","Pr88165","6_Pr88165","6",1,"P","O"
"1C17","BD-MAG","1_BD-MAG","1",1,"T","O"
"1C17","Wk3-1","4_Wk3-1","4",1,"L3","O"
"1C17","U171","1_U171","1",1,"Lu","O"
"1C17","Bm88324","5_Bm88324","5",1,"B1","O"
"1C17","CD88215","3_CD88215","3",1,"C1","O"
"1C17","T5-3","8_T5-3","8",1,"T","O"
"1C17","Pd88413","6_Pd88413","6",1,"Ec","O"
"1C17","Lc8401","7_Lc8401","7",1,"Ec","O"
"1C17","1B49","1_1B49","1",1,"O","O"
"1C17","U75","3_U75","3",1,"O","O"
"1C17","Bd8401","3_Bd8401","3",1,"B2","O"
"1C17","T5-3","13_T5-3","13",1,"T","O"
"1C17","T5-3","1_T5-3","1",1,"T","O"
"1C17","FPH","1_FPH","1",1,"H","O"
"1C17","FR13","1_FR13","1",1,"O","O"
"1C17","Mo","2_Mo","2",1,"O","O"
"1C17","SSFL14-3","9_SSFL14-3","9",1,"St","O"
"1C17","Ei88365","2_Ei88365","2",1,"E1","O"
"1C17","1A1","9_1A1","9",1,"O","O"
"1C17","GG11","3_GG11","3",1,"L1","O"
"1C17","SSFL02-2","1_SSFL02-2","1",1,"St","O"
"1C17","JA1EX","3_JA1EX","3",1,"Pu","O"
"1C17","T12-8","5_T12-8","5",1,"T","O"
"1C17","T21-1EX_CK","7_T21-1EX_CK","7",1,"T","O"
"1C17","IB49","6_IB49","6",1,"O","O"
"1C17","CD88215","7_CD88215","7",1,"C1","O"
"1C17","FR13","2_FR13","2",1,"O","O"
"1C17","Po221","1_Po221","1",1,"L1","O"
"1C17","Guy11","3_Guy11","3",1,"O","O"
"1C17","U217","5_U217","5",1,"St","O"
"1C17","MLF36","3_MLF36","3",1,"Pp","O"
